"ID","Type","Vulnerable","VulnWeight","VulnTot","Criminal","CrimWeight","CrimTot","Suspicious","SuspWeight","SuspTot","DetainState","IgnoreHistory","DetainHistory","TypeW"
438,1,0.2,0,0.2,0.452447197224696,0,0.452447197224696,0.479893091375004,0,0.479893091375004,"048",0,0,"Not Target"
439,2,0.67,0,0.67,0.653195520218556,0,0.653195520218556,0.580962686531325,0,0.580962686531325,"058",0,0,"Target"
440,1,0.96,0,0.96,0.567774189824078,0,0.567774189824078,0.506717227277477,0,0.506717227277477,"051",0,0,"Not Target"
441,1,0.32,0,0.32,0.464191718138322,0,0.464191718138322,0.611826704666443,0,0.611826704666443,"061",0,0,"Not Target"
442,2,0.23,0,0.23,0.508401092862714,0,0.508401092862714,0.565307494203023,0,0.565307494203023,"057",0,0,"Target"
443,1,0.81,0,0.81,0.581100503105797,0,0.581100503105797,0.382291368136898,0,0.382291368136898,"038",0,0,"Not Target"
444,1,0.9,0,0.9,0.442839117871882,0,0.442839117871882,0.434204466315543,0,0.434204466315543,"043",0,0,"Not Target"
445,1,0.72,0,0.72,0.504673008139671,0,0.504673008139671,0.380850409674715,0,0.380850409674715,"038",0,0,"Not Target"
446,1,0.17,0,0.17,0.5493057846794,0,0.5493057846794,0.495528589848062,0,0.495528589848062,"050",0,0,"Not Target"
447,1,0.72,0,0.72,0.356261233417893,0,0.356261233417893,0.422246465356157,0,0.422246465356157,"042",0,0,"Not Target"
448,2,0.84,0,0.84,0.48865758268877,0,0.48865758268877,0.520126883185589,0,0.520126883185589,"052",0,0,"Target"
449,2,0.06,0,0.06,0.50163119794892,0,0.50163119794892,0.361410951033407,0,0.361410951033407,"036",0,0,"Target"
450,1,0.52,0,0.52,0.526840286661947,0,0.526840286661947,0.478599879741615,0,0.478599879741615,"048",0,0,"Not Target"
451,1,0.07,0,0.07,0.497970359601444,0,0.497970359601444,0.3325119965501,0,0.3325119965501,"033",0,0,"Not Target"
452,1,0.38,0,0.38,0.695048474240274,0,0.695048474240274,0.54937558315215,0,0.54937558315215,"055",0,0,"Not Target"
453,2,0.38,0,0.38,0.713801452294812,0,0.713801452294812,0.384866571343587,0,0.384866571343587,"038",0,0,"Target"
454,1,0.99,0,0.99,0.623967266489902,0,0.623967266489902,0.543832035789053,0,0.543832035789053,"054",0,0,"Not Target"
455,1,0.91,0,0.91,0.418928429288106,0,0.418928429288106,0.443320666313833,0,0.443320666313833,"044",0,0,"Not Target"
456,2,0.47,0,0.47,0.408475711268634,0,0.408475711268634,0.564373119957986,0,0.564373119957986,"056",0,0,"Target"
457,1,0.15,0,0.15,0.4651371374174,0,0.4651371374174,0.468881850171984,0,0.468881850171984,"047",0,0,"Not Target"
458,1,0.17,0,0.17,0.271774836924311,0,0.271774836924311,0.435186352126445,0,0.435186352126445,"044",0,0,"Not Target"
459,1,0.54,0,0.54,0.638242177764686,0,0.638242177764686,0.40449594594246,0,0.40449594594246,"040",0,0,"Not Target"
460,1,0.73,0,0.73,0.49859389482107,0,0.49859389482107,0.426723463049471,0,0.426723463049471,"043",0,0,"Not Target"
461,2,0.65,0,0.65,0.37799211416735,0,0.37799211416735,0.468299418647102,0,0.468299418647102,"047",0,0,"Target"
462,1,0.96,0,0.96,0.433118431450779,0,0.433118431450779,0.436176396046542,0,0.436176396046542,"044",0,0,"Not Target"
463,2,0.76,0,0.76,0.550119798741361,0,0.550119798741361,0.676993743853261,0,0.676993743853261,"068",0,0,"Target"
464,1,0.01,0,0.01,0.44380551994352,0,0.44380551994352,0.424116276022408,0,0.424116276022408,"042",0,0,"Not Target"
465,2,0.83,0,0.83,0.48331598890364,0,0.48331598890364,0.492821423660773,0,0.492821423660773,"049",0,0,"Target"
466,1,0.62,0,0.62,0.512152538519809,0,0.512152538519809,0.474609964096355,0,0.474609964096355,"047",0,0,"Not Target"
467,1,0.74,0,0.74,0.458282212691841,0,0.458282212691841,0.3650907730879,0,0.3650907730879,"037",0,0,"Not Target"
468,1,0.03,0,0.03,0.418800189864314,0,0.418800189864314,0.529418081453137,0,0.529418081453137,"053",0,0,"Not Target"
469,2,0.32,0,0.32,0.470269125953617,0,0.470269125953617,0.455969336567402,0,0.455969336567402,"046",0,0,"Target"
470,2,0.48,0,0.48,0.478979459496737,0,0.478979459496737,0.509213701284641,0,0.509213701284641,"051",0,0,"Target"
471,2,0.37,0,0.37,0.409744234536361,0,0.409744234536361,0.539361380985048,0,0.539361380985048,"054",0,0,"Target"
472,1,0.32,0,0.32,0.49171913179387,0,0.49171913179387,0.415732461100326,0,0.415732461100326,"042",0,0,"Not Target"
473,2,0.66,0,0.66,0.523607321191421,0,0.523607321191421,0.463881081311086,0,0.463881081311086,"046",0,0,"Target"
474,2,0.39,0,0.39,0.841558376574247,0,0.841558376574247,0.493413286456865,0,0.493413286456865,"049",0,0,"Target"
475,1,0.14,0,0.14,0.582702371970786,0,0.582702371970786,0.459255777720975,0,0.459255777720975,"046",0,0,"Not Target"
476,2,0.64,0,0.64,0.404783540839915,0,0.404783540839915,0.437946800380598,0,0.437946800380598,"044",0,0,"Target"
477,1,0.69,0,0.69,0.442006516890755,0,0.442006516890755,0.497553949559934,0,0.497553949559934,"050",0,0,"Not Target"
478,1,0.62,0,0.62,0.580973916054307,0,0.580973916054307,0.515036280496702,0,0.515036280496702,"052",0,0,"Not Target"
479,1,0.59,0,0.59,0.593189313919526,0,0.593189313919526,0.436351064441676,0,0.436351064441676,"044",0,0,"Not Target"
480,2,0.78,0,0.78,0.488558991039044,0,0.488558991039044,0.476559580239963,0,0.476559580239963,"048",0,0,"Target"
481,1,0.12,0,0.12,0.356169281220162,0,0.356169281220162,0.309944549411647,0,0.309944549411647,"031",0,0,"Not Target"
482,1,0.86,0,0.86,0.308590792670253,0,0.308590792670253,0.433961119213609,0,0.433961119213609,"043",0,0,"Not Target"
483,1,0.72,0,0.72,0.40552819325706,0,0.40552819325706,0.530865652464563,0,0.530865652464563,"053",0,0,"Not Target"
484,2,0.3,0,0.3,0.626749664955697,0,0.626749664955697,0.506561654453262,0,0.506561654453262,"051",0,0,"Target"
485,1,0.96,0,0.96,0.503792491999507,0,0.503792491999507,0.452581118579504,0,0.452581118579504,"045",0,0,"Not Target"
486,2,0.32,0,0.32,0.436025447281429,0,0.436025447281429,0.52434471139989,0,0.52434471139989,"052",0,0,"Target"
487,1,0.57,0,0.57,0.621107757186553,0,0.621107757186553,0.542671372164489,0,0.542671372164489,"054",0,0,"Not Target"
488,1,0.05,0,0.05,0.403639647202688,0,0.403639647202688,0.341927486436624,0,0.341927486436624,"034",0,0,"Not Target"
489,1,0.85,0,0.85,0.403846783216885,0,0.403846783216885,0.427696126874697,0,0.427696126874697,"043",0,0,"Not Target"
490,1,0.2,0,0.2,0.42500641359107,0,0.42500641359107,0.424804926134782,0,0.424804926134782,"042",0,0,"Not Target"
491,2,0.85,0,0.85,0.443439971106402,0,0.443439971106402,0.61792478156358,0,0.61792478156358,"062",0,0,"Target"
492,2,0.9,0,0.9,0.464371935457113,0,0.464371935457113,0.503521124963541,0,0.503521124963541,"050",0,0,"Target"
493,1,0.03,0,0.03,0.564393930465798,0,0.564393930465798,0.361707028338644,0,0.361707028338644,"036",0,0,"Not Target"
494,2,0.43,0,0.43,0.543686868208347,0,0.543686868208347,0.450848638669762,0,0.450848638669762,"045",0,0,"Target"
495,1,0.98,0,0.98,0.547978900917867,0,0.547978900917867,0.639133130907727,0,0.639133130907727,"064",0,0,"Not Target"
496,1,0.08,0,0.08,0.408758339585028,0,0.408758339585028,0.473404171583717,0,0.473404171583717,"047",0,0,"Not Target"
497,1,0.95,0,0.95,0.396591446668188,0,0.396591446668188,0.433678642937964,0,0.433678642937964,"043",0,0,"Not Target"
498,1,0.25,0,0.25,0.580784715172481,0,0.580784715172481,0.416261116324197,0,0.416261116324197,"042",0,0,"Not Target"
499,1,0.72,0,0.72,0.365502260231789,0,0.365502260231789,0.483259201554807,0,0.483259201554807,"048",0,0,"Not Target"
500,2,0.44,0,0.44,0.494134816032644,0,0.494134816032644,0.506211595151885,0,0.506211595151885,"051",0,0,"Target"
501,2,0.45,0,0.45,0.598947982221456,0,0.598947982221456,0.537756775907198,0,0.537756775907198,"054",0,0,"Target"
502,2,0.11,0,0.11,0.310301237568766,0,0.310301237568766,0.38397066869927,0,0.38397066869927,"038",0,0,"Target"
503,2,0.31,0,0.31,0.485453370018717,0,0.485453370018717,0.493805245219181,0,0.493805245219181,"049",0,0,"Target"
504,2,0.21,0,0.21,0.416101820877011,0,0.416101820877011,0.40572873626268,0,0.40572873626268,"041",0,0,"Target"
505,2,0.89,0,0.89,0.572137395456236,0,0.572137395456236,0.463193127772322,0,0.463193127772322,"046",0,0,"Target"
506,1,0.4,0,0.4,0.473024819457611,0,0.473024819457611,0.373417713468101,0,0.373417713468101,"037",0,0,"Not Target"
507,1,0.15,0,0.15,0.494713205215935,0,0.494713205215935,0.47090524542166,0,0.47090524542166,"047",0,0,"Not Target"
508,2,0.56,0,0.56,0.469216563066362,0,0.469216563066362,0.426061997283545,0,0.426061997283545,"043",0,0,"Target"
509,1,0.2,0,0.2,0.509055435682356,0,0.509055435682356,0.375076074379441,0,0.375076074379441,"038",0,0,"Not Target"
510,1,0.71,0,0.71,0.368312704791156,0,0.368312704791156,0.543545494393134,0,0.543545494393134,"054",0,0,"Not Target"
511,1,0.32,0,0.32,0.563237274605836,0,0.563237274605836,0.463192636919871,0,0.463192636919871,"046",0,0,"Not Target"
512,1,0.68,0,0.68,0.58123089536304,0,0.58123089536304,0.506436573401888,0,0.506436573401888,"051",0,0,"Not Target"
513,1,0.48,0,0.48,0.482425145245233,0,0.482425145245233,0.443714228892597,0,0.443714228892597,"044",0,0,"Not Target"
514,1,0.42,0,0.42,0.982375212621706,0,0.982375212621706,0.431708977731652,0,0.431708977731652,"043",0,0,"Not Target"
515,1,0.71,0,0.71,0.349092597043993,0,0.349092597043993,0.506420944960938,0,0.506420944960938,"051",0,0,"Not Target"
516,1,0.81,0,0.81,0.546099025018524,0,0.546099025018524,0.542555305727858,0,0.542555305727858,"054",0,0,"Not Target"
517,1,0.24,0,0.24,0.403983493223373,0,0.403983493223373,0.438401774936232,0,0.438401774936232,"044",0,0,"Not Target"
518,1,0.67,0,0.67,0.479904137624818,0,0.479904137624818,0.326287827829215,0,0.326287827829215,"033",0,0,"Not Target"
519,2,0.07,0,0.07,0.692098704608219,0,0.692098704608219,0.491817550292854,0,0.491817550292854,"049",0,0,"Target"
520,1,0.48,0,0.48,0.502586918475572,0,0.502586918475572,0.466687806511835,0,0.466687806511835,"047",0,0,"Not Target"
521,2,0.9,0,0.9,0.498528918633511,0,0.498528918633511,0.60116996913025,0,0.60116996913025,"060",0,0,"Target"
522,2,0.86,0,0.86,0.603028393486175,0,0.603028393486175,0.503041691353557,0,0.503041691353557,"050",0,0,"Target"
523,1,0.82,0,0.82,0.62514519415148,0,0.62514519415148,0.42934700696564,0,0.42934700696564,"043",0,0,"Not Target"
524,1,0.84,0,0.84,0.574168694253053,0,0.574168694253053,0.456609879090224,0,0.456609879090224,"046",0,0,"Not Target"
525,2,0.17,0,0.17,0.50413849834271,0,0.50413849834271,0.471941450404391,0,0.471941450404391,"047",0,0,"Target"
526,1,0.55,0,0.55,0.454718157796998,0,0.454718157796998,0.587756413038249,0,0.587756413038249,"059",0,0,"Not Target"
527,1,0.03,0,0.03,0.54344073182393,0,0.54344073182393,0.45749430220786,0,0.45749430220786,"046",0,0,"Not Target"
528,2,0.59,0,0.59,0.631668689720301,0,0.631668689720301,0.403353060804513,0,0.403353060804513,"040",0,0,"Target"
529,1,0.34,0,0.34,0.665541976675156,0,0.665541976675156,0.495353997994389,0,0.495353997994389,"050",0,0,"Not Target"
530,1,0.35,0,0.35,0.642783012301034,0,0.642783012301034,0.462202691101535,0,0.462202691101535,"046",0,0,"Not Target"
531,1,0.32,0,0.32,0.566413116239845,0,0.566413116239845,0.350272491295097,0,0.350272491295097,"035",0,0,"Not Target"
532,1,0.76,0,0.76,0.42209148192776,0,0.42209148192776,0.514354168787997,0,0.514354168787997,"051",0,0,"Not Target"
533,2,0.74,0,0.74,0.562290727978592,0,0.562290727978592,0.550791828645537,0,0.550791828645537,"055",0,0,"Target"
534,2,0.71,0,0.71,0.407096128174875,0,0.407096128174875,0.380631150515655,0,0.380631150515655,"038",0,0,"Target"
535,1,0.97,0,0.97,0.454563039737619,0,0.454563039737619,0.448228060262736,0,0.448228060262736,"045",0,0,"Not Target"
536,1,0.24,0,0.24,0.458422133972973,0,0.458422133972973,0.435359420214652,0,0.435359420214652,"044",0,0,"Not Target"
537,1,0.41,0,0.41,0.815251620700196,0,0.815251620700196,0.500782429873102,0,0.500782429873102,"050",0,0,"Not Target"
538,2,0.84,0,0.84,0.428420998742661,0,0.428420998742661,0.514330712935085,0,0.514330712935085,"051",0,0,"Target"
539,2,0.11,0,0.11,0.414170183104108,0,0.414170183104108,0.433789350005615,0,0.433789350005615,"043",0,0,"Target"
540,1,0.49,0,0.49,0.425827160509976,0,0.425827160509976,0.462797235331254,0,0.462797235331254,"046",0,0,"Not Target"
541,2,0.35,0,0.35,0.492206032062333,0,0.492206032062333,0.496967849019561,0,0.496967849019561,"050",0,0,"Target"
542,1,0.85,0,0.85,0.603277183907241,0,0.603277183907241,0.473207471490149,0,0.473207471490149,"047",0,0,"Not Target"
543,1,0.88,0,0.88,0.419839737263481,0,0.419839737263481,0.408668475035906,0,0.408668475035906,"041",0,0,"Not Target"
544,2,0.87,0,0.87,0.592905737411117,0,0.592905737411117,0.45089123800728,0,0.45089123800728,"045",0,0,"Target"
545,1,0.68,0,0.68,0.554644498543895,0,0.554644498543895,0.381325672178363,0,0.381325672178363,"038",0,0,"Not Target"
546,1,0.61,0,0.61,0.324595660878168,0,0.324595660878168,0.417682406944361,0,0.417682406944361,"042",0,0,"Not Target"
547,1,1,0,1,0.524956548287991,0,0.524956548287991,0.50097428060624,0,0.50097428060624,"050",0,0,"Not Target"
548,1,0.15,0,0.15,0.583617686745993,0,0.583617686745993,0.438916249145404,0,0.438916249145404,"044",0,0,"Not Target"
549,2,0.88,0,0.88,0.780409527456596,0,0.780409527456596,0.592319865634285,0,0.592319865634285,"059",0,0,"Target"
550,1,0.04,0,0.04,0.440145686861014,0,0.440145686861014,0.419926983604203,0,0.419926983604203,"042",0,0,"Not Target"
551,2,0.3,0,0.3,0.535238773569626,0,0.535238773569626,0.502943438323651,0,0.502943438323651,"050",0,0,"Target"
552,2,0.37,0,0.37,0.537349124197342,0,0.537349124197342,0.437141950120818,0,0.437141950120818,"044",0,0,"Target"
553,2,0.91,0,0.91,0.454445860607334,0,0.454445860607334,0.570900037475037,0,0.570900037475037,"057",0,0,"Target"
554,1,0.9,0,0.9,0.57381604388586,0,0.57381604388586,0.65528007347069,0,0.65528007347069,"066",0,0,"Not Target"
555,1,0.06,0,0.06,0.582902017897095,0,0.582902017897095,0.622394630019259,0,0.622394630019259,"062",0,0,"Not Target"
556,1,0.18,0,0.18,0.762484599513767,0,0.762484599513767,0.448002628125952,0,0.448002628125952,"045",0,0,"Not Target"
557,1,0.85,0,0.85,0.380451829444833,0,0.380451829444833,0.423366636175213,0,0.423366636175213,"042",0,0,"Not Target"
558,2,1,0,1,0.380531953927811,0,0.380531953927811,0.524436685827574,0,0.524436685827574,"052",0,0,"Target"
559,1,0.88,0,0.88,0.530802746147817,0,0.530802746147817,0.674800273866375,0,0.674800273866375,"067",0,0,"Not Target"
560,1,0.28,0,0.28,0.552828601530467,0,0.552828601530467,0.399694783192393,0,0.399694783192393,"040",0,0,"Not Target"
561,1,0.23,0,0.23,0.446080885417223,0,0.446080885417223,0.375396878329802,0,0.375396878329802,"038",0,0,"Not Target"
562,1,0.41,0,0.41,0.44516782880649,0,0.44516782880649,0.424741075389183,0,0.424741075389183,"042",0,0,"Not Target"
563,1,0.09,0,0.09,0.593623727426024,0,0.593623727426024,0.402728858300512,0,0.402728858300512,"040",0,0,"Not Target"
564,1,0.61,0,0.61,0.310543808838883,0,0.310543808838883,0.494405671132535,0,0.494405671132535,"049",0,0,"Not Target"
565,1,0.65,0,0.65,0.445746934601317,0,0.445746934601317,0.414849938919914,0,0.414849938919914,"041",0,0,"Not Target"
566,1,0.25,0,0.25,0.446624288445368,0,0.446624288445368,0.43493108294571,0,0.43493108294571,"043",0,0,"Not Target"
567,1,0.91,0,0.91,0.729453386077292,0,0.729453386077292,0.553803331634134,0,0.553803331634134,"055",0,0,"Not Target"
568,1,0.34,0,0.34,0.537154942771657,0,0.537154942771657,0.501033974203754,0,0.501033974203754,"050",0,0,"Not Target"
569,1,0.05,0,0.05,0.518821587287431,0,0.518821587287431,0.533640495269129,0,0.533640495269129,"053",0,0,"Not Target"
570,1,0.48,0,0.48,0.358821150954326,0,0.358821150954326,0.56662198873096,0,0.56662198873096,"057",0,0,"Not Target"
571,2,0.37,0,0.37,0.833407053227481,0,0.833407053227481,0.790288586292871,0,0.790288586292871,"079",0,0,"Target"
572,1,0.6,0,0.6,0.458601859483042,0,0.458601859483042,0.444062695246588,0,0.444062695246588,"044",0,0,"Not Target"
573,1,0.43,0,0.43,0.451721983709111,0,0.451721983709111,0.495161739811062,0,0.495161739811062,"050",0,0,"Not Target"
574,1,0.66,0,0.66,0.48915635264094,0,0.48915635264094,0.460344550683231,0,0.460344550683231,"046",0,0,"Not Target"
575,1,0.43,0,0.43,0.584106102827606,0,0.584106102827606,0.5024021017949,0,0.5024021017949,"050",0,0,"Not Target"
576,1,0.82,0,0.82,0.605893252686381,0,0.605893252686381,0.447582268956971,0,0.447582268956971,"045",0,0,"Not Target"
577,2,0.93,0,0.93,0.399854081698553,0,0.399854081698553,0.48607976435717,0,0.48607976435717,"049",0,0,"Target"
578,2,0.61,0,0.61,0.729806098842225,0,0.729806098842225,0.450498598038553,0,0.450498598038553,"045",0,0,"Target"
579,2,0.85,0,0.85,0.35485490896859,0,0.35485490896859,0.447763530755237,0,0.447763530755237,"045",0,0,"Target"
580,2,0.8,0,0.8,0.581292446843624,0,0.581292446843624,0.587248628950439,0,0.587248628950439,"059",0,0,"Target"
581,1,0.3,0,0.3,0.36303998442831,0,0.36303998442831,0.632225161156976,0,0.632225161156976,"063",0,0,"Not Target"
582,1,0.53,0,0.53,0.735720711698797,0,0.735720711698797,0.38222787555386,0,0.38222787555386,"038",0,0,"Not Target"
583,2,0.92,0,0.92,0.735000721625789,0,0.735000721625789,0.499671964455394,0,0.499671964455394,"050",0,0,"Target"
584,1,0.54,0,0.54,0.313162643707722,0,0.313162643707722,0.46436316547742,0,0.46436316547742,"046",0,0,"Not Target"
585,1,0.55,0,0.55,0.39420635125948,0,0.39420635125948,0.407043507859061,0,0.407043507859061,"041",0,0,"Not Target"
586,1,0.69,0,0.69,0.364751187855375,0,0.364751187855375,0.3776554412145,0,0.3776554412145,"038",0,0,"Not Target"
587,1,0.03,0,0.03,0.430153977116774,0,0.430153977116774,0.62581413895483,0,0.62581413895483,"063",0,0,"Not Target"
588,1,0.13,0,0.13,0.554357402705949,0,0.554357402705949,0.508038479060817,0,0.508038479060817,"051",0,0,"Not Target"
589,1,0.58,0,0.58,0.509026199186669,0,0.509026199186669,0.316275948826088,0,0.316275948826088,"032",0,0,"Not Target"
590,1,0.03,0,0.03,0.540917514273403,0,0.540917514273403,0.525696345556391,0,0.525696345556391,"053",0,0,"Not Target"
591,1,1,0,1,0.509157158158394,0,0.509157158158394,0.491651904392574,0,0.491651904392574,"049",0,0,"Not Target"
592,1,0.27,0,0.27,0.785188876553814,0,0.785188876553814,0.375754835952622,0,0.375754835952622,"038",0,0,"Not Target"
593,2,0.29,0,0.29,0.813754962541698,0,0.813754962541698,0.590332280349724,0,0.590332280349724,"059",0,0,"Target"
594,1,0.91,0,0.91,0.543673561288902,0,0.543673561288902,0.464601161757474,0,0.464601161757474,"046",0,0,"Not Target"
595,1,0.61,0,0.61,0.395663674339872,0,0.395663674339872,0.473177526254235,0,0.473177526254235,"047",0,0,"Not Target"
596,1,0.4,0,0.4,0.381237805431235,0,0.381237805431235,0.530267942352071,0,0.530267942352071,"053",0,0,"Not Target"
597,1,0.72,0,0.72,0.424132204691818,0,0.424132204691818,0.312296703175957,0,0.312296703175957,"031",0,0,"Not Target"
598,1,0.01,0,0.01,0.546302073399099,0,0.546302073399099,0.484097934910901,0,0.484097934910901,"048",0,0,"Not Target"
599,1,0.37,0,0.37,0.506844638728328,0,0.506844638728328,0.393619623190473,0,0.393619623190473,"039",0,0,"Not Target"
600,2,0.08,0,0.08,0.802498584419009,0,0.802498584419009,0.560210846093464,0,0.560210846093464,"056",0,0,"Target"
601,1,0.65,0,0.65,0.419845877355001,0,0.419845877355001,0.372188399745773,0,0.372188399745773,"037",0,0,"Not Target"
602,2,0.62,0,0.62,0.487545660545339,0,0.487545660545339,0.568176733838821,0,0.568176733838821,"057",0,0,"Target"
603,1,0.87,0,0.87,0.391220690812509,0,0.391220690812509,0.451693505898804,0,0.451693505898804,"045",0,0,"Not Target"
604,1,0.49,0,0.49,0.416410937168714,0,0.416410937168714,0.460444796859997,0,0.460444796859997,"046",0,0,"Not Target"
605,2,0.23,0,0.23,0.448404870738935,0,0.448404870738935,0.515905006371599,0,0.515905006371599,"052",0,0,"Target"
606,1,0.71,0,0.71,0.545831333951142,0,0.545831333951142,0.606417370875592,0,0.606417370875592,"061",0,0,"Not Target"
607,1,0.52,0,0.52,0.492942672475788,0,0.492942672475788,0.421034031741913,0,0.421034031741913,"042",0,0,"Not Target"
608,1,0.62,0,0.62,0.381500104959303,0,0.381500104959303,0.409790072719951,0,0.409790072719951,"041",0,0,"Not Target"
609,2,0.69,0,0.69,0.338328548435183,0,0.338328548435183,0.575330448976451,0,0.575330448976451,"058",0,0,"Target"
610,1,0.29,0,0.29,0.735034226301537,0,0.735034226301537,0.57457115622006,0,0.57457115622006,"057",0,0,"Not Target"
611,1,0.49,0,0.49,0.596906859671089,0,0.596906859671089,0.403188651331933,0,0.403188651331933,"040",0,0,"Not Target"
612,1,0.4,0,0.4,0.674894909099807,0,0.674894909099807,0.44981216516012,0,0.44981216516012,"045",0,0,"Not Target"
613,1,0.85,0,0.85,0.543155462762893,0,0.543155462762893,0.533330003759228,0,0.533330003759228,"053",0,0,"Not Target"
614,1,0.9,0,0.9,0.489539529644854,0,0.489539529644854,0.456246814894008,0,0.456246814894008,"046",0,0,"Not Target"
615,1,0.87,0,0.87,0.487065191973691,0,0.487065191973691,0.45051521429458,0,0.45051521429458,"045",0,0,"Not Target"
616,2,0.07,0,0.07,0.621083317094946,0,0.621083317094946,0.418661544440143,0,0.418661544440143,"042",0,0,"Target"
617,1,0.24,0,0.24,0.730573530788648,0,0.730573530788648,0.494581840581377,0,0.494581840581377,"049",0,0,"Not Target"
618,1,0.81,0,0.81,0.377778702358695,0,0.377778702358695,0.40533832727173,0,0.40533832727173,"041",0,0,"Not Target"
619,1,0.68,0,0.68,0.605791531777058,0,0.605791531777058,0.325361487862098,0,0.325361487862098,"033",0,0,"Not Target"
620,1,0.4,0,0.4,0.345551556340448,0,0.345551556340448,0.606454286954241,0,0.606454286954241,"061",0,0,"Not Target"
621,1,0.98,0,0.98,0.480030056908602,0,0.480030056908602,0.552287722581505,0,0.552287722581505,"055",0,0,"Not Target"
622,2,0.06,0,0.06,0.602755118134723,0,0.602755118134723,0.48310281944801,0,0.48310281944801,"048",0,0,"Target"
623,1,0.32,0,0.32,0.583906681457357,0,0.583906681457357,0.517976315679253,0,0.517976315679253,"052",0,0,"Not Target"
624,1,0.1,0,0.1,0.412481038791344,0,0.412481038791344,0.478569708106005,0,0.478569708106005,"048",0,0,"Not Target"
625,1,0.04,0,0.04,0.654277074383444,0,0.654277074383444,0.41894185531074,0,0.41894185531074,"042",0,0,"Not Target"
626,2,0.05,0,0.05,0.446646946034791,0,0.446646946034791,0.574361551791457,0,0.574361551791457,"057",0,0,"Target"
627,1,0.07,0,0.07,0.450974227521167,0,0.450974227521167,0.394164813294334,0,0.394164813294334,"039",0,0,"Not Target"
628,1,0.19,0,0.19,0.503637863614521,0,0.503637863614521,0.395168575078149,0,0.395168575078149,"040",0,0,"Not Target"
629,1,0.89,0,0.89,0.647452852343278,0,0.647452852343278,0.381711934087143,0,0.381711934087143,"038",0,0,"Not Target"
630,2,0.21,0,0.21,0.544486090549047,0,0.544486090549047,0.520321233056048,0,0.520321233056048,"052",0,0,"Target"
631,1,0.81,0,0.81,0.506285105604987,0,0.506285105604987,0.418843123766161,0,0.418843123766161,"042",0,0,"Not Target"
632,1,0.83,0,0.83,0.573335873725739,0,0.573335873725739,0.31757517553679,0,0.31757517553679,"032",0,0,"Not Target"
633,1,0.54,0,0.54,0.570042682127135,0,0.570042682127135,0.680179582411162,0,0.680179582411162,"068",0,0,"Not Target"
634,1,0.25,0,0.25,0.828201903474189,0,0.828201903474189,0.488658425009758,0,0.488658425009758,"049",0,0,"Not Target"
635,1,0.59,0,0.59,0.585082545510836,0,0.585082545510836,0.537539536794822,0,0.537539536794822,"054",0,0,"Not Target"
636,2,0.48,0,0.48,0.605516823576709,0,0.605516823576709,0.556154581127235,0,0.556154581127235,"056",0,0,"Target"
637,1,0.37,0,0.37,0.46527895606777,0,0.46527895606777,0.37750399097242,0,0.37750399097242,"038",0,0,"Not Target"
638,1,0.66,0,0.66,0.453561639863482,0,0.453561639863482,0.388017222489642,0,0.388017222489642,"039",0,0,"Not Target"
639,1,0.78,0,0.78,0.582137151912129,0,0.582137151912129,0.486315836575111,0,0.486315836575111,"049",0,0,"Not Target"
640,1,0.33,0,0.33,0.397804652130491,0,0.397804652130491,0.375896888064418,0,0.375896888064418,"038",0,0,"Not Target"
641,2,0.26,0,0.26,0.604651652489937,0,0.604651652489937,0.460304278118517,0,0.460304278118517,"046",0,0,"Target"
642,1,0.39,0,0.39,0.612986958739186,0,0.612986958739186,0.514688507296942,0,0.514688507296942,"051",0,0,"Not Target"
643,1,0.25,0,0.25,0.4607139627099,0,0.4607139627099,0.529178323646889,0,0.529178323646889,"053",0,0,"Not Target"
644,1,0.07,0,0.07,0.47947983521453,0,0.47947983521453,0.558313659505034,0,0.558313659505034,"056",0,0,"Not Target"
645,2,0.62,0,0.62,0.62497914093598,0,0.62497914093598,0.613793374863931,0,0.613793374863931,"061",0,0,"Target"
646,1,0.72,0,0.72,0.545457983436046,0,0.545457983436046,0.535089685404557,0,0.535089685404557,"054",0,0,"Not Target"
647,2,0.5,0,0.5,0.653495536477765,0,0.653495536477765,0.617370934930394,0,0.617370934930394,"062",0,0,"Target"
648,1,0.78,0,0.78,0.520035662753125,0,0.520035662753125,0.385043134902641,0,0.385043134902641,"039",0,0,"Not Target"
649,1,0.25,0,0.25,0.33629128154906,0,0.33629128154906,0.435738514249026,0,0.435738514249026,"044",0,0,"Not Target"
650,1,0.89,0,0.89,0.425347141778588,0,0.425347141778588,0.595091911721171,0,0.595091911721171,"060",0,0,"Not Target"
651,2,1,0,1,0.519869200979153,0,0.519869200979153,0.494461074130258,0,0.494461074130258,"049",0,0,"Target"
652,2,0.78,0,0.78,0.415383220433099,0,0.415383220433099,0.469778456130306,0,0.469778456130306,"047",0,0,"Target"
653,2,0.5,0,0.5,0.45534877302189,0,0.45534877302189,0.454020690431957,0,0.454020690431957,"045",0,0,"Target"
654,2,0.66,0,0.66,0.409632091761236,0,0.409632091761236,0.601181301757579,0,0.601181301757579,"060",0,0,"Target"
655,1,0.81,0,0.81,0.821154255290235,0,0.821154255290235,0.53597386017802,0,0.53597386017802,"054",0,0,"Not Target"
656,1,0.6,0,0.6,0.637746799811194,0,0.637746799811194,0.518389037285379,0,0.518389037285379,"052",0,0,"Not Target"
